idx: 517	0.365	0.362	0.355	0.000
idx: 518	0.366	0.358	0.377	0.000
idx: 520	0.365	0.360	0.360	0.000
idx: 521	0.374	0.368	0.368	0.000
idx: 522	0.362	0.339	0.350	0.000
idx: 523	0.378	0.360	0.366	0.000
idx: 524	0.367	0.340	0.353	0.000
idx: 528	0.377	0.350	0.365	0.000
idx: 530	0.364	0.355	0.361	0.000
idx: 532	0.378	0.346	0.351	0.000
idx: 535	0.324	0.358	0.353	0.000
idx: 536	0.346	0.361	0.352	0.000
idx: 538	0.386	0.357	0.362	0.000
idx: 540	0.385	0.335	0.350	0.000
idx: 542	0.377	0.362	0.374	0.000
idx: 544	0.393	0.360	0.376	0.000
idx: 545	0.353	0.378	0.370	0.000
idx: 546	0.359	0.381	0.366	0.000
idx: 548	0.354	0.384	0.387	0.000
idx: 550	0.384	0.359	0.366	0.000
idx: 553	0.354	0.371	0.371	0.000
idx: 554	0.404	0.322	0.339	0.000
idx: 555	0.378	0.361	0.375	0.000
idx: 566	0.361	0.351	0.359	0.000
idx: 568	0.393	0.385	0.392	0.000
idx: 569	0.381	0.349	0.382	0.000
idx: 571	0.374	0.353	0.361	0.000
idx: 576	0.377	0.348	0.347	0.000
idx: 578	0.355	0.387	0.394	0.000
idx: 579	0.367	0.319	0.337	0.000
idx: 581	0.361	0.345	0.354	0.000
idx: 583	0.368	0.323	0.325	0.000
idx: 584	0.341	0.356	0.361	0.000
idx: 587	0.355	0.359	0.354	0.000
idx: 588	0.339	0.360	0.369	0.000
idx: 589	0.345	0.367	0.364	0.000
idx: 592	0.353	0.351	0.360	0.000
idx: 595	0.359	0.380	0.373	0.000
idx: 596	0.351	0.378	0.375	0.000
idx: 597	0.348	0.376	0.365	0.000
idx: 598	0.374	0.350	0.363	0.000
idx: 601	0.344	0.363	0.361	0.000
idx: 604	0.417	0.334	0.356	0.000
idx: 609	0.362	0.353	0.355	0.000
idx: 612	0.415	0.322	0.353	0.000
idx: 613	0.353	0.371	0.370	0.000
idx: 616	0.394	0.338	0.344	0.000
idx: 619	0.382	0.347	0.352	0.000
idx: 625	0.380	0.330	0.339	0.000
idx: 630	0.374	0.367	0.373	0.000
idx: 634	0.371	0.337	0.354	0.000
idx: 635	0.382	0.344	0.356	0.000
idx: 636	0.351	0.373	0.362	0.000
idx: 637	0.362	0.345	0.363	0.000
idx: 638	0.364	0.357	0.373	0.000
idx: 641	0.313	0.355	0.357	0.000
idx: 643	0.307	0.369	0.357	0.000
idx: 649	0.379	0.350	0.367	0.000
idx: 652	0.378	0.355	0.370	0.000
idx: 655	0.367	0.339	0.353	0.000
idx: 656	0.383	0.336	0.346	0.000
idx: 659	0.360	0.382	0.383	0.000
idx: 660	0.337	0.359	0.358	0.000
idx: 661	0.305	0.358	0.345	0.000
idx: 662	0.365	0.350	0.353	0.000
idx: 664	0.366	0.341	0.352	0.000
idx: 665	0.364	0.393	0.389	0.000
idx: 668	0.319	0.364	0.355	0.000
idx: 672	0.358	0.346	0.363	0.000
idx: 674	0.380	0.361	0.384	0.000
idx: 681	0.378	0.337	0.359	0.000
idx: 682	0.338	0.373	0.361	0.000
idx: 686	0.356	0.360	0.366	0.000
idx: 688	0.370	0.321	0.332	0.000
idx: 691	0.350	0.384	0.373	0.000
idx: 692	0.366	0.341	0.349	0.000
idx: 694	0.349	0.378	0.377	0.000
idx: 698	0.360	0.382	0.378	0.000
idx: 699	0.390	0.329	0.352	0.000
idx: 701	0.398	0.361	0.367	0.000
idx: 704	0.374	0.378	0.362	0.000
idx: 709	0.338	0.368	0.363	0.000
idx: 711	0.389	0.305	0.328	0.000
idx: 714	0.366	0.346	0.352	0.000
idx: 715	0.361	0.369	0.367	0.000
idx: 716	0.385	0.367	0.373	0.000
idx: 717	0.356	0.338	0.360	0.000
idx: 718	0.380	0.361	0.361	0.000
idx: 719	0.385	0.347	0.341	0.000
idx: 726	0.338	0.355	0.361	0.000
idx: 728	0.374	0.323	0.339	0.000
idx: 732	0.390	0.344	0.358	0.000
idx: 735	0.354	0.381	0.381	0.000
idx: 737	0.358	0.361	0.361	0.000
idx: 739	0.338	0.359	0.368	0.000
idx: 740	0.350	0.358	0.352	0.000
idx: 741	0.357	0.366	0.375	0.000
idx: 742	0.374	0.365	0.379	0.000
idx: 744	0.338	0.385	0.369	0.000
idx: 746	0.358	0.367	0.360	0.000
idx: 747	0.380	0.339	0.353	0.000
idx: 749	0.366	0.357	0.355	0.000
idx: 750	0.364	0.361	0.378	0.000
idx: 752	0.347	0.392	0.382	0.000
idx: 763	0.345	0.390	0.383	0.000
idx: 765	0.338	0.353	0.360	0.000
idx: 766	0.354	0.385	0.384	0.000
idx: 767	0.379	0.364	0.375	0.000
idx: 768	0.359	0.360	0.365	0.000
idx: 769	0.367	0.338	0.360	0.000
idx: 771	0.341	0.373	0.384	0.000
idx: 772	0.359	0.342	0.353	0.000
idx: 774	0.354	0.371	0.375	0.000
idx: 775	0.342	0.356	0.357	0.000
idx: 778	0.313	0.349	0.349	0.000
idx: 780	0.371	0.338	0.347	0.000
idx: 785	0.331	0.370	0.358	0.000
idx: 786	0.350	0.365	0.364	0.000
idx: 791	0.359	0.337	0.366	0.000
idx: 795	0.379	0.345	0.344	0.000
idx: 796	0.353	0.356	0.361	0.000
idx: 799	0.370	0.380	0.380	0.000
idx: 800	0.390	0.339	0.367	0.000
idx: 802	0.368	0.341	0.342	0.000
idx: 803	0.368	0.360	0.374	0.000
idx: 811	0.371	0.343	0.354	0.000
idx: 812	0.358	0.353	0.367	0.000
idx: 816	0.346	0.367	0.376	0.000
idx: 821	0.347	0.381	0.355	0.000
idx: 822	0.364	0.367	0.362	0.000
idx: 823	0.377	0.322	0.344	0.000
idx: 825	0.362	0.378	0.374	0.000
idx: 830	0.398	0.338	0.347	0.000
idx: 832	0.398	0.341	0.355	0.000
idx: 835	0.406	0.338	0.345	0.000
idx: 840	0.347	0.357	0.350	0.000
idx: 844	0.361	0.361	0.362	0.000
idx: 845	0.371	0.364	0.368	0.000
idx: 846	0.355	0.360	0.357	0.000
idx: 848	0.355	0.348	0.350	0.000
idx: 849	0.372	0.357	0.361	0.000
idx: 850	0.351	0.356	0.355	0.000
idx: 853	0.385	0.326	0.337	0.000
idx: 854	0.358	0.350	0.359	0.000
idx: 862	0.377	0.324	0.329	0.000
idx: 864	0.396	0.332	0.337	0.000
idx: 867	0.385	0.318	0.346	0.000
idx: 868	0.315	0.348	0.361	0.000
idx: 871	0.307	0.353	0.352	0.000
idx: 873	0.335	0.374	0.351	0.000
idx: 879	0.354	0.399	0.393	0.000
idx: 880	0.363	0.353	0.365	0.000
idx: 886	0.363	0.354	0.353	0.000
idx: 891	0.366	0.349	0.342	0.000
idx: 893	0.366	0.355	0.367	0.000
idx: 897	0.339	0.373	0.372	0.000
idx: 898	0.312	0.356	0.344	0.000
idx: 900	0.386	0.343	0.348	0.000
idx: 904	0.308	0.354	0.368	0.000
idx: 906	0.330	0.369	0.367	0.000
idx: 911	0.349	0.360	0.363	0.000
idx: 915	0.408	0.347	0.353	0.000
idx: 916	0.362	0.342	0.348	0.000
idx: 917	0.366	0.342	0.350	0.000
idx: 920	0.425	0.376	0.408	0.000
idx: 924	0.341	0.359	0.355	0.000
idx: 925	0.339	0.372	0.361	0.000
idx: 926	0.366	0.319	0.341	0.000
idx: 927	0.338	0.355	0.360	0.000
idx: 928	0.356	0.369	0.366	0.000
idx: 929	0.350	0.366	0.358	0.000
idx: 931	0.394	0.344	0.371	0.000
idx: 932	0.361	0.352	0.373	0.000
idx: 934	0.351	0.365	0.353	0.000
idx: 935	0.358	0.369	0.381	0.000
idx: 939	0.364	0.314	0.346	0.000
idx: 942	0.393	0.379	0.390	0.000
idx: 947	0.385	0.408	0.417	0.000
idx: 948	0.354	0.393	0.393	0.000
idx: 951	0.373	0.387	0.380	0.000
idx: 953	0.345	0.381	0.388	0.000
idx: 954	0.348	0.366	0.380	0.000
idx: 955	0.382	0.352	0.374	0.000
idx: 960	0.342	0.361	0.357	0.000
idx: 962	0.369	0.347	0.349	0.000
idx: 970	0.371	0.325	0.338	0.000
idx: 971	0.345	0.360	0.350	0.000
idx: 973	0.362	0.353	0.361	0.000
idx: 975	0.377	0.326	0.338	0.000
idx: 977	0.367	0.352	0.355	0.000
idx: 978	0.374	0.340	0.356	0.000
idx: 981	0.356	0.344	0.355	0.000
idx: 983	0.377	0.354	0.360	0.000
idx: 984	0.351	0.354	0.346	0.000
idx: 985	0.425	0.404	0.420	0.000
idx: 990	0.349	0.367	0.363	0.000
idx: 993	0.403	0.346	0.350	0.000
idx: 998	0.355	0.347	0.349	0.000
idx: 999	0.370	0.359	0.363	0.000
idx: 1001	0.359	0.342	0.351	0.000
idx: 1011	0.351	0.360	0.373	0.000
idx: 1015	0.362	0.311	0.331	0.000
idx: 1016	0.399	0.334	0.346	0.000
idx: 1017	0.337	0.413	0.400	0.000
idx: 1019	0.388	0.380	0.385	0.000
idx: 1020	0.327	0.363	0.368	0.000
idx: 1021	0.355	0.354	0.359	0.000
idx: 1022	0.342	0.363	0.355	0.000
idx: 1028	0.387	0.351	0.355	0.000
idx: 1031	0.364	0.358	0.365	0.000
idx: 1033	0.378	0.359	0.362	0.000
idx: 1034	0.390	0.362	0.383	0.000
idx: 1036	0.374	0.382	0.376	0.000
idx: 1037	0.367	0.368	0.365	0.000
idx: 1038	0.380	0.356	0.368	0.000
idx: 1040	0.352	0.383	0.369	0.000
idx: 1042	0.340	0.391	0.372	0.000
idx: 1043	0.358	0.359	0.362	0.000
idx: 1047	0.313	0.364	0.367	0.000
idx: 1048	0.372	0.354	0.367	0.000
idx: 1049	0.372	0.377	0.396	0.000
idx: 1050	0.383	0.372	0.384	0.000
idx: 1062	0.396	0.379	0.386	0.000
idx: 1063	0.346	0.385	0.388	0.000
idx: 1067	0.358	0.353	0.356	0.000
idx: 1068	0.373	0.338	0.350	0.000
idx: 1078	0.371	0.344	0.348	0.000
idx: 1081	0.377	0.337	0.348	0.000
idx: 1082	0.352	0.400	0.394	0.000
idx: 1087	0.364	0.368	0.375	0.000
idx: 1090	0.372	0.359	0.357	0.000
idx: 1093	0.367	0.313	0.336	0.000
idx: 1095	0.397	0.334	0.360	0.000
idx: 1096	0.403	0.338	0.348	0.000
idx: 1097	0.368	0.341	0.348	0.000
idx: 1098	0.388	0.361	0.374	0.000
idx: 1100	0.366	0.358	0.350	0.000
idx: 1109	0.360	0.362	0.349	0.000
idx: 1112	0.377	0.379	0.366	0.000
idx: 1113	0.379	0.400	0.410	0.000
idx: 1114	0.381	0.329	0.350	0.000
idx: 1116	0.370	0.346	0.352	0.000
idx: 1117	0.350	0.357	0.354	0.000
idx: 1122	0.371	0.348	0.339	0.000
idx: 1125	0.352	0.366	0.368	0.000
idx: 1128	0.313	0.350	0.360	0.000
idx: 1131	0.352	0.358	0.354	0.000
idx: 1134	0.326	0.375	0.360	0.000
idx: 1139	0.373	0.348	0.359	0.000
idx: 1142	0.356	0.365	0.360	0.000
idx: 1144	0.374	0.361	0.364	0.000
idx: 1148	0.397	0.370	0.378	0.000
idx: 1151	0.373	0.332	0.346	0.000
idx: 1153	0.358	0.358	0.358	0.000
idx: 1154	0.393	0.337	0.356	0.000
idx: 1155	0.417	0.353	0.366	0.000
idx: 1160	0.317	0.375	0.368	0.000
idx: 1165	0.357	0.355	0.356	0.000
idx: 1167	0.384	0.381	0.382	0.000
idx: 1168	0.375	0.357	0.360	0.000
idx: 1170	0.407	0.337	0.349	0.000
idx: 1171	0.330	0.391	0.377	0.000
idx: 1172	0.374	0.351	0.360	0.000
idx: 1176	0.391	0.350	0.361	0.000
idx: 1177	0.379	0.365	0.368	0.000
idx: 1181	0.350	0.386	0.367	0.000
idx: 1182	0.383	0.349	0.370	0.000
idx: 1186	0.415	0.371	0.380	0.000
idx: 1188	0.371	0.348	0.374	0.000
idx: 1191	0.353	0.367	0.373	0.000
idx: 1192	0.368	0.350	0.349	0.000
idx: 1193	0.351	0.376	0.371	0.000
idx: 1194	0.351	0.359	0.355	0.000
idx: 1199	0.375	0.351	0.346	0.000
idx: 1204	0.367	0.345	0.347	0.000
idx: 1207	0.352	0.347	0.353	0.000
idx: 1212	0.370	0.351	0.367	0.000
idx: 1214	0.374	0.324	0.331	0.000
idx: 1215	0.363	0.338	0.351	0.000
idx: 1216	0.389	0.358	0.355	0.000
idx: 1219	0.363	0.353	0.345	0.000
idx: 1221	0.387	0.329	0.346	0.000
idx: 1222	0.371	0.358	0.372	0.000
idx: 1223	0.339	0.384	0.377	0.000
idx: 1225	0.364	0.367	0.385	0.000
idx: 1234	0.315	0.364	0.362	0.000
idx: 1238	0.319	0.349	0.364	0.000
idx: 1239	0.412	0.354	0.376	0.000
idx: 1241	0.372	0.336	0.343	0.000
idx: 1242	0.366	0.316	0.332	0.000
idx: 1243	0.394	0.345	0.363	0.000
idx: 1245	0.370	0.356	0.368	0.000
idx: 1247	0.382	0.365	0.374	0.000
idx: 1248	0.377	0.331	0.350	0.000
idx: 1252	0.383	0.346	0.360	0.000
idx: 1254	0.353	0.362	0.381	0.000
idx: 1256	0.368	0.346	0.360	0.000
idx: 1259	0.366	0.370	0.374	0.000
idx: 1260	0.341	0.374	0.359	0.000
idx: 1262	0.375	0.373	0.378	0.000
idx: 1263	0.357	0.372	0.372	0.000
idx: 1264	0.360	0.347	0.366	0.000
idx: 1268	0.346	0.372	0.358	0.000
idx: 1270	0.356	0.357	0.374	0.000
idx: 1272	0.352	0.369	0.361	0.000
idx: 1274	0.371	0.337	0.347	0.000
idx: 1279	0.359	0.376	0.368	0.000
idx: 1281	0.367	0.360	0.356	0.000
idx: 1282	0.381	0.340	0.363	0.000
idx: 1293	0.379	0.350	0.366	0.000
idx: 1294	0.385	0.326	0.328	0.000
idx: 1296	0.348	0.358	0.357	0.000
idx: 1297	0.337	0.368	0.363	0.000
idx: 1298	0.317	0.351	0.362	0.000
idx: 1304	0.378	0.331	0.350	0.000
idx: 1307	0.387	0.349	0.369	0.000
idx: 1314	0.370	0.328	0.348	0.000
idx: 1315	0.353	0.356	0.359	0.000
idx: 1318	0.360	0.348	0.351	0.000
idx: 1319	0.336	0.389	0.376	0.000
idx: 1320	0.358	0.360	0.371	0.000
idx: 1322	0.362	0.352	0.362	0.000
idx: 1323	0.358	0.351	0.346	0.000
idx: 1329	0.382	0.352	0.357	0.000
idx: 1330	0.372	0.343	0.362	0.000
idx: 1331	0.365	0.353	0.358	0.000
idx: 1332	0.365	0.370	0.366	0.000
idx: 1333	0.334	0.369	0.356	0.000
idx: 1336	0.373	0.374	0.366	0.000
idx: 1337	0.353	0.383	0.389	0.000
idx: 1339	0.363	0.377	0.382	0.000
idx: 1340	0.359	0.345	0.365	0.000
idx: 1346	0.371	0.352	0.351	0.000
idx: 1348	0.348	0.353	0.359	0.000
idx: 1350	0.352	0.360	0.365	0.000
idx: 1354	0.349	0.379	0.375	0.000
idx: 1355	0.375	0.345	0.366	0.000
idx: 1359	0.360	0.370	0.373	0.000
idx: 1361	0.337	0.359	0.377	0.000
idx: 1362	0.397	0.317	0.338	0.000
idx: 1364	0.362	0.359	0.360	0.000
idx: 1367	0.360	0.358	0.379	0.000
idx: 1371	0.384	0.363	0.384	0.000
idx: 1372	0.362	0.373	0.377	0.000
idx: 1373	0.365	0.361	0.366	0.000
idx: 1374	0.345	0.367	0.365	0.000
idx: 1375	0.398	0.352	0.355	0.000
idx: 1376	0.364	0.374	0.369	0.000
idx: 1377	0.354	0.357	0.347	0.000
idx: 1381	0.360	0.349	0.351	0.000
idx: 1383	0.315	0.348	0.359	0.000
idx: 1389	0.392	0.324	0.329	0.000
idx: 1390	0.376	0.362	0.367	0.000
idx: 1394	0.391	0.331	0.342	0.000
idx: 1396	0.398	0.325	0.342	0.000
idx: 1397	0.356	0.356	0.362	0.000
idx: 1400	0.310	0.350	0.348	0.000
idx: 1401	0.379	0.336	0.340	0.000
idx: 1403	0.351	0.362	0.363	0.000
idx: 1404	0.364	0.368	0.373	0.000
idx: 1405	0.338	0.369	0.358	0.000
idx: 1406	0.395	0.318	0.344	0.000
idx: 1412	0.365	0.364	0.362	0.000
idx: 1417	0.363	0.365	0.365	0.000
idx: 1418	0.402	0.364	0.365	0.000
idx: 1419	0.350	0.360	0.364	0.000
idx: 1420	0.381	0.366	0.375	0.000
idx: 1421	0.341	0.366	0.361	0.000
idx: 1423	0.363	0.362	0.350	0.000
idx: 1424	0.360	0.360	0.368	0.000
idx: 1425	0.350	0.361	0.356	0.000
idx: 1428	0.336	0.372	0.379	0.000
idx: 1429	0.406	0.332	0.353	0.000
idx: 1431	0.317	0.356	0.356	0.000
idx: 1432	0.368	0.356	0.357	0.000
idx: 1435	0.375	0.362	0.389	0.000
idx: 1436	0.343	0.365	0.373	0.000
idx: 1437	0.362	0.364	0.351	0.000
idx: 1438	0.352	0.342	0.357	0.000
idx: 1439	0.389	0.343	0.358	0.000
idx: 1440	0.365	0.353	0.364	0.000
idx: 1443	0.390	0.385	0.391	0.000
idx: 1449	0.372	0.353	0.367	0.000
idx: 1450	0.347	0.371	0.371	0.000
idx: 1451	0.345	0.384	0.369	0.000
idx: 1456	0.349	0.355	0.350	0.000
idx: 1458	0.366	0.373	0.392	0.000
idx: 1461	0.343	0.358	0.351	0.000
idx: 1464	0.358	0.348	0.347	0.000
idx: 1466	0.350	0.365	0.370	0.000
idx: 1469	0.358	0.364	0.352	0.000
idx: 1470	0.360	0.361	0.378	0.000
idx: 1471	0.366	0.326	0.322	0.000
idx: 1472	0.353	0.353	0.362	0.000
idx: 1473	0.406	0.327	0.352	0.000
idx: 1478	0.350	0.352	0.353	0.000
idx: 1479	0.361	0.339	0.355	0.000
idx: 1482	0.354	0.363	0.360	0.000
idx: 1488	0.314	0.356	0.350	0.000
idx: 1492	0.365	0.358	0.352	0.000
idx: 1493	0.373	0.375	0.389	0.000
idx: 1494	0.368	0.367	0.374	0.000
idx: 1498	0.357	0.352	0.360	0.000
idx: 1500	0.353	0.360	0.360	0.000
idx: 1502	0.365	0.350	0.364	0.000
idx: 1503	0.372	0.362	0.387	0.000
idx: 1506	0.334	0.377	0.363	0.000
idx: 1507	0.353	0.356	0.363	0.000
idx: 1511	0.352	0.356	0.363	0.000
idx: 1517	0.364	0.365	0.359	0.000
idx: 1519	0.357	0.374	0.379	0.000
idx: 1522	0.365	0.374	0.386	0.000
idx: 1524	0.354	0.360	0.373	0.000
idx: 1529	0.366	0.356	0.365	0.000
idx: 1530	0.383	0.341	0.349	0.000
idx: 1531	0.383	0.378	0.384	0.000
idx: 1533	0.371	0.358	0.368	0.000
idx: 1534	0.354	0.355	0.355	0.000
idx: 1539	0.371	0.347	0.354	0.000
idx: 1545	0.353	0.349	0.350	0.000
idx: 1547	0.378	0.319	0.327	0.000
idx: 1550	0.367	0.345	0.352	0.000
idx: 1552	0.356	0.351	0.357	0.000
idx: 1553	0.382	0.335	0.353	0.000
idx: 1557	0.359	0.356	0.365	0.000
idx: 1558	0.355	0.347	0.355	0.000
idx: 1559	0.371	0.333	0.345	0.000
idx: 1561	0.368	0.339	0.345	0.000
idx: 1562	0.348	0.373	0.375	0.000
idx: 1564	0.372	0.334	0.350	0.000
idx: 1567	0.321	0.355	0.353	0.000
idx: 1568	0.383	0.329	0.342	0.000
idx: 1570	0.364	0.347	0.357	0.000
idx: 1571	0.381	0.356	0.365	0.000
idx: 1572	0.331	0.377	0.380	0.000
idx: 1573	0.351	0.376	0.369	0.000
idx: 1574	0.355	0.371	0.373	0.000
idx: 1575	0.387	0.348	0.357	0.000
idx: 1577	0.378	0.350	0.352	0.000
idx: 1578	0.348	0.374	0.377	0.000
idx: 1581	0.382	0.349	0.354	0.000
idx: 1582	0.356	0.361	0.355	0.000
idx: 1583	0.357	0.350	0.381	0.000
idx: 1588	0.385	0.355	0.364	0.000
idx: 1590	0.350	0.358	0.370	0.000
idx: 1591	0.371	0.367	0.354	0.000
idx: 1594	0.346	0.363	0.349	0.000
idx: 1595	0.372	0.339	0.355	0.000
idx: 1596	0.364	0.343	0.347	0.000
idx: 1599	0.392	0.347	0.353	0.000
idx: 1602	0.363	0.359	0.371	0.000
idx: 1603	0.374	0.354	0.357	0.000
idx: 1608	0.322	0.364	0.376	0.000
idx: 1620	0.357	0.364	0.362	0.000
idx: 1622	0.330	0.381	0.369	0.000
idx: 1623	0.390	0.373	0.377	0.000
idx: 1624	0.377	0.332	0.346	0.000
idx: 1628	0.361	0.320	0.324	0.000
idx: 1631	0.372	0.343	0.344	0.000
idx: 1632	0.377	0.343	0.356	0.000
idx: 1636	0.354	0.366	0.361	0.000
idx: 1637	0.338	0.379	0.371	0.000
idx: 1638	0.371	0.400	0.393	0.000
idx: 1640	0.355	0.381	0.382	0.000
idx: 1641	0.378	0.335	0.349	0.000
idx: 1643	0.362	0.370	0.366	0.000
idx: 1648	0.357	0.345	0.350	0.000
idx: 1655	0.358	0.347	0.348	0.000
idx: 1657	0.364	0.369	0.373	0.000
idx: 1660	0.362	0.350	0.341	0.000
idx: 1662	0.362	0.373	0.375	0.000
idx: 1663	0.348	0.376	0.371	0.000
idx: 1667	0.320	0.361	0.352	0.000
idx: 1671	0.369	0.348	0.345	0.000
idx: 1672	0.357	0.368	0.350	0.000
idx: 1675	0.332	0.368	0.356	0.000
idx: 1676	0.356	0.345	0.350	0.000
idx: 1683	0.318	0.363	0.346	0.000
idx: 1684	0.343	0.385	0.374	0.000
idx: 1689	0.355	0.372	0.378	0.000
idx: 1691	0.389	0.345	0.354	0.000
idx: 1693	0.349	0.383	0.369	0.000
idx: 1697	0.375	0.344	0.348	0.000
idx: 1702	0.386	0.353	0.364	0.000
idx: 1703	0.352	0.356	0.371	0.000
idx: 1705	0.353	0.363	0.374	0.000
idx: 1706	0.353	0.402	0.390	0.000
idx: 1710	0.399	0.359	0.360	0.000
idx: 1716	0.359	0.357	0.349	0.000
idx: 1719	0.312	0.351	0.348	0.000
idx: 1720	0.371	0.343	0.346	0.000
idx: 1723	0.350	0.354	0.365	0.000
idx: 1725	0.389	0.364	0.372	0.000
idx: 1726	0.359	0.426	0.423	0.000
idx: 1732	0.344	0.350	0.357	0.000
idx: 1733	0.376	0.354	0.364	0.000
idx: 1734	0.362	0.341	0.359	0.000
idx: 1736	0.359	0.360	0.360	0.000
idx: 1740	0.337	0.366	0.365	0.000
idx: 1747	0.373	0.341	0.349	0.000
idx: 1748	0.374	0.377	0.374	0.000
idx: 1750	0.359	0.344	0.359	0.000
idx: 1752	0.369	0.336	0.356	0.000
idx: 1753	0.373	0.337	0.355	0.000
idx: 1755	0.349	0.360	0.360	0.000
idx: 1756	0.381	0.366	0.370	0.000
idx: 1758	0.376	0.331	0.327	0.000
idx: 1762	0.374	0.363	0.376	0.000
idx: 1763	0.378	0.339	0.345	0.000
idx: 1765	0.390	0.372	0.383	0.000
idx: 1769	0.318	0.357	0.360	0.000
idx: 1773	0.348	0.383	0.377	0.000
idx: 1776	0.369	0.347	0.347	0.000
idx: 1777	0.371	0.360	0.364	0.000
idx: 1778	0.362	0.381	0.397	0.000
idx: 1779	0.335	0.369	0.358	0.000
idx: 1783	0.372	0.331	0.346	0.000
idx: 1786	0.361	0.391	0.386	0.000
idx: 1788	0.365	0.363	0.365	0.000
idx: 1791	0.388	0.354	0.357	0.000
idx: 1795	0.364	0.349	0.348	0.000
idx: 1797	0.390	0.386	0.397	0.000
idx: 1802	0.379	0.336	0.351	0.000
idx: 1809	0.367	0.341	0.362	0.000
idx: 1815	0.357	0.375	0.364	0.000
idx: 1819	0.358	0.366	0.360	0.000
idx: 1821	0.376	0.337	0.343	0.000
idx: 1822	0.353	0.357	0.350	0.000
idx: 1823	0.357	0.388	0.378	0.000
idx: 1826	0.369	0.317	0.340	0.000
idx: 1828	0.349	0.352	0.361	0.000
idx: 1829	0.358	0.359	0.348	0.000
idx: 1830	0.350	0.391	0.388	0.000
idx: 1832	0.360	0.374	0.360	0.000
idx: 1834	0.374	0.332	0.346	0.000
idx: 1837	0.376	0.342	0.362	0.000
idx: 1841	0.353	0.357	0.354	0.000
idx: 1845	0.382	0.391	0.396	0.000
idx: 1846	0.371	0.362	0.370	0.000
idx: 1848	0.377	0.338	0.354	0.000
idx: 1853	0.368	0.317	0.337	0.000
idx: 1854	0.369	0.350	0.359	0.000
idx: 1856	0.431	0.399	0.406	0.000
idx: 1860	0.350	0.364	0.374	0.000
idx: 1861	0.360	0.407	0.408	0.000
idx: 1865	0.314	0.343	0.361	0.000
idx: 1869	0.382	0.328	0.350	0.000
idx: 1875	0.422	0.359	0.382	0.000
idx: 1876	0.361	0.405	0.404	0.000
idx: 1880	0.352	0.346	0.353	0.000
idx: 1882	0.351	0.359	0.357	0.000
idx: 1884	0.377	0.351	0.370	0.000
idx: 1889	0.379	0.347	0.363	0.000
idx: 1890	0.370	0.354	0.355	0.000
idx: 1891	0.375	0.352	0.365	0.000
idx: 1892	0.367	0.348	0.361	0.000
idx: 1893	0.364	0.354	0.368	0.000
idx: 1897	0.339	0.385	0.382	0.000
idx: 1898	0.360	0.374	0.376	0.000
idx: 1899	0.373	0.362	0.370	0.000
idx: 1901	0.352	0.358	0.360	0.000
idx: 1904	0.367	0.348	0.350	0.000
idx: 1908	0.365	0.347	0.354	0.000
idx: 1909	0.384	0.356	0.378	0.000
idx: 1912	0.363	0.316	0.327	0.000
idx: 1913	0.406	0.365	0.367	0.000
idx: 1917	0.352	0.403	0.382	0.000
idx: 1919	0.351	0.369	0.371	0.000
idx: 1925	0.352	0.361	0.364	0.000
idx: 1928	0.351	0.372	0.364	0.000
idx: 1932	0.378	0.374	0.384	0.000
idx: 1938	0.364	0.369	0.379	0.000
idx: 1948	0.349	0.350	0.361	0.000
idx: 1949	0.325	0.356	0.352	0.000
idx: 1950	0.353	0.356	0.350	0.000
idx: 1952	0.370	0.318	0.337	0.000
idx: 1953	0.371	0.344	0.358	0.000
idx: 1954	0.347	0.369	0.381	0.000
idx: 1956	0.375	0.340	0.350	0.000
idx: 1959	0.316	0.348	0.365	0.000
idx: 1960	0.361	0.362	0.372	0.000
idx: 1964	0.376	0.342	0.344	0.000
idx: 1965	0.343	0.394	0.393	0.000
idx: 1966	0.375	0.374	0.367	0.000
idx: 1967	0.362	0.345	0.356	0.000
idx: 1970	0.359	0.379	0.375	0.000
idx: 1972	0.388	0.385	0.391	0.000
idx: 1975	0.366	0.314	0.323	0.000
idx: 1977	0.330	0.363	0.355	0.000
idx: 1982	0.346	0.372	0.369	0.000
idx: 1985	0.374	0.350	0.360	0.000
idx: 1990	0.406	0.409	0.418	0.000
idx: 1991	0.350	0.373	0.346	0.000
idx: 1992	0.375	0.355	0.355	0.000
idx: 1994	0.377	0.334	0.351	0.000
idx: 1998	0.363	0.396	0.367	0.000
idx: 1999	0.340	0.372	0.359	0.000
idx: 7	0.351	0.360	0.355	0.000
idx: 9	0.398	0.390	0.391	0.000
idx: 14	0.387	0.340	0.359	0.000
idx: 16	0.355	0.346	0.350	0.000
idx: 19	0.354	0.385	0.379	0.000
idx: 20	0.353	0.349	0.373	0.000
idx: 22	0.317	0.361	0.351	0.000
idx: 23	0.369	0.344	0.345	0.000
idx: 26	0.366	0.359	0.376	0.000
idx: 27	0.358	0.373	0.361	0.000
idx: 30	0.321	0.361	0.348	0.000
idx: 31	0.360	0.361	0.353	0.000
idx: 34	0.368	0.373	0.374	0.000
idx: 36	0.376	0.373	0.375	0.000
idx: 37	0.352	0.357	0.364	0.000
idx: 38	0.316	0.362	0.361	0.000
idx: 45	0.376	0.364	0.374	0.000
idx: 49	0.363	0.369	0.365	0.000
idx: 52	0.389	0.367	0.373	0.000
idx: 55	0.351	0.352	0.353	0.000
idx: 56	0.382	0.382	0.381	0.000
